id,originalUrl,migratedUrl,category,subCategory,sheet
b-dynamicrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-DYNAMICRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-dynamicrmf,Personal,Save & Invest,TH Pages - Categorized
b-futurermf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-FUTURERMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-futurermf,Personal,Save & Invest,TH Pages - Categorized
b-glob-infrarmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-GLOB-INFRARMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-glob-infrarmf,Personal,Save & Invest,TH Pages - Categorized
b-globalrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-GLOBALRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-globalrmf,Personal,Save & Invest,TH Pages - Categorized
b-gtormf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-GTORMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-gtormf,Personal,Save & Invest,TH Pages - Categorized
b-indiamrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-INDIAMRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-indiamrmf,Personal,Save & Invest,TH Pages - Categorized
b-innotechrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-INNOTECHRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-innotechrmf,Personal,Save & Invest,TH Pages - Categorized
b-ir-fofrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-IR-FOFRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-ir-fofrmf,Personal,Save & Invest,TH Pages - Categorized
b-opprmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-OPPRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-opprmf,Personal,Save & Invest,TH Pages - Categorized
b-premiumrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-PREMIUMRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-premiumrmf,Personal,Save & Invest,TH Pages - Categorized
b-siprmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-SIPRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-siprmf,Personal,Save & Invest,TH Pages - Categorized
b-sm-rmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-SM-RMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-sm-rmf,Personal,Save & Invest,TH Pages - Categorized
b-toptenrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-TOPTENRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-toptenrmf,Personal,Save & Invest,TH Pages - Categorized
b-usalpharmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-USALPHARMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-usalpharmf,Personal,Save & Invest,TH Pages - Categorized
b-uspassivermf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-USPASSIVERMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-uspassivermf,Personal,Save & Invest,TH Pages - Categorized
b-vietnamrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B-VIETNAMRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b-vietnamrmf,Personal,Save & Invest,TH Pages - Categorized
b25rmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/B25RMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/b25rmf,Personal,Save & Invest,TH Pages - Categorized
bbasicrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/BBASICRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/bbasicrmf,Personal,Save & Invest,TH Pages - Categorized
bcap-20x0rmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/BCAP-20X0RMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/bcap-20x0rmf,Personal,Save & Invest,TH Pages - Categorized
bcap-set-rmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/BCAP-SET-RMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/bcap-set-rmf,Personal,Save & Invest,TH Pages - Categorized
bcarermf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/BCARERMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/bcarermf,Personal,Save & Invest,TH Pages - Categorized
bermf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/BERMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/bermf,Personal,Save & Invest,TH Pages - Categorized
bflrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/BFLRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/bflrmf,Personal,Save & Invest,TH Pages - Categorized
bfrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/BFRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/bfrmf,Personal,Save & Invest,TH Pages - Categorized
bgoldrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/BGOLDRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/bgoldrmf,Personal,Save & Invest,TH Pages - Categorized
bmapsrmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/BMAPSRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/bmapsrmf,Personal,Save & Invest,TH Pages - Categorized
bsirirmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/BSIRIRMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/bsirirmf,Personal,Save & Invest,TH Pages - Categorized
in-rmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/IN-RMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/in-rmf,Personal,Save & Invest,TH Pages - Categorized
mm-rmf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Retirement-Mutual-Funds/MM-RMF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/retirement-mutual-funds/mm-rmf,Personal,Save & Invest,TH Pages - Categorized
risk-profiler-survey-results,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Risk-Profiler-Survey-Results,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/risk-profiler-survey-results,Personal,Save & Invest,TH Pages - Categorized
b-asiassf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/B-ASIASSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/b-asiassf,Personal,Save & Invest,TH Pages - Categorized
b-chinessf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/B-CHINESSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/b-chinessf,Personal,Save & Invest,TH Pages - Categorized
b-dynamicssf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/B-DYNAMICSSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/b-dynamicssf,Personal,Save & Invest,TH Pages - Categorized
b-futuressf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/B-FUTURESSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/b-futuressf,Personal,Save & Invest,TH Pages - Categorized
b-glob-infrassf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/B-GLOB-INFRASSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/b-glob-infrassf,Personal,Save & Invest,TH Pages - Categorized
b-gtossf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/B-GTOSSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/b-gtossf,Personal,Save & Invest,TH Pages - Categorized
b-incomessf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/B-INCOMESSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/b-incomessf,Personal,Save & Invest,TH Pages - Categorized
b-innotechssf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/B-INNOTECHSSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/b-innotechssf,Personal,Save & Invest,TH Pages - Categorized
b-sipssf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/B-SIPSSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/b-sipssf,Personal,Save & Invest,TH Pages - Categorized
b-usalphassf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/B-USALPHASSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/b-usalphassf,Personal,Save & Invest,TH Pages - Categorized
b-vietnamssf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/B-VIETNAMSSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/b-vietnamssf,Personal,Save & Invest,TH Pages - Categorized
bcap-gwssf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/BCAP-GWSSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/bcap-gwssf,Personal,Save & Invest,TH Pages - Categorized
bcaressf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/BCARESSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/bcaressf,Personal,Save & Invest,TH Pages - Categorized
beqssf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/BEQSSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/beqssf,Personal,Save & Invest,TH Pages - Categorized
bm70ssf,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Super-Savings-Funds/BM70SSF,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/super-savings-funds/bm70ssf,Personal,Save & Invest,TH Pages - Categorized
tax-saving-funds,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Tax-Saving-Funds,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/tax-saving-funds,Personal,Save & Invest,TH Pages - Categorized
b-eq-thaiesg,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Thai-ESG-Funds/B-EQ-THAIESG,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/thai-esg-funds/b-eq-thaiesg,Personal,Save & Invest,TH Pages - Categorized
b-mixed-thaiesg,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Thai-ESG-Funds/B-MIXED-THAIESG,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/thai-esg-funds/b-mixed-thaiesg,Personal,Save & Invest,TH Pages - Categorized
b-si-thaiesg,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Thai-ESG-Funds/B-SI-THAIESG,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/thai-esg-funds/b-si-thaiesg,Personal,Save & Invest,TH Pages - Categorized
b-top-thaiesg,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/Thai-ESG-Funds/B-TOP-THAIESG,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/thai-esg-funds/b-top-thaiesg,Personal,Save & Invest,TH Pages - Categorized
bcapsetthaiesgx,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/ThaiESGX/BCAPSETTHAIESGX,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/thaiesgx/bcapsetthaiesgx,Personal,Save & Invest,TH Pages - Categorized
beqd-tesgx,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/ThaiESGX/BEQD-TESGX,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/thaiesgx/beqd-tesgx,Personal,Save & Invest,TH Pages - Categorized
bm70-tesgx,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/ThaiESGX/BM70-TESGX,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/thaiesgx/bm70-tesgx,Personal,Save & Invest,TH Pages - Categorized
bmdiv-tesgx,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Mutual-Funds/ThaiESGX/BMDIV-TESGX,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/mutual-funds/thaiesgx/bmdiv-tesgx,Personal,Save & Invest,TH Pages - Categorized
bualuang-extra-digital-savings,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/Bualuang-Extra-Digital-Savings,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/bualuang-extra-digital-savings,Personal,Save & Invest,TH Pages - Categorized
bualuang-extra-savings,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/Bualuang-Extra-Savings,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/bualuang-extra-savings,Personal,Save & Invest,TH Pages - Categorized
cheque-images-online,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/Cheque-Clearing/Cheque-Images-Online,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/cheque-clearing/cheque-images-online,Personal,Save & Invest,TH Pages - Categorized
deposit-campaign,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/Deposit-Campaign,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/deposit-campaign,Personal,Save & Invest,TH Pages - Categorized
e-savings-account,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/e-Savings-Account,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/e-savings-account,Personal,Save & Invest,TH Pages - Categorized
ewithholding-tax,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/eWithholding-Tax,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/ewithholding-tax,Personal,Save & Invest,TH Pages - Categorized
fcd-account-for-non-residents,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/FCD-Account-for-Non-residents,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/fcd-account-for-non-residents,Personal,Save & Invest,TH Pages - Categorized
fcd-account-for-thai-residents,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/FCD-Account-for-Thai-residents,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/fcd-account-for-thai-residents,Personal,Save & Invest,TH Pages - Categorized
fcd-e-savings-account,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/FCD-e-Savings-Account,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/fcd-e-savings-account,Personal,Save & Invest,TH Pages - Categorized
fcd-fixed-extra,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/FCD-Fixed-Extra,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/fcd-fixed-extra,Personal,Save & Invest,TH Pages - Categorized
gold-trading-with-usd,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/Gold-Trading-with-USD,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/gold-trading-with-usd,Personal,Save & Invest,TH Pages - Categorized
sinmathaya-subthawee-account,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/Sinmathaya-Subthawee-Account,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/sinmathaya-subthawee-account,Personal,Save & Invest,TH Pages - Categorized
sinmathaya-subthawee-bualuang-kids-account,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/Sinmathaya-Subthawee-Bualuang-Kids-Account,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/sinmathaya-subthawee-bualuang-kids-account,Personal,Save & Invest,TH Pages - Categorized
special-savings-fcd-account,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/Special-Savings-FCD-Account,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/special-savings-fcd-account,Personal,Save & Invest,TH Pages - Categorized
statement-savings-account,https://www.bangkokbank.com/th-TH/Personal/Save-And-Invest/Save/Statement-Savings-Account,https://prod-aem.bangkokbank.com/th/personal/save-and-invest/save/statement-savings-account,Personal,Save & Invest,TH Pages - Categorized
31days31tips,https://www.bangkokbank.com/th-TH/Personal/Grow-Club/31Days31Tips,https://prod-aem.bangkokbank.com/th/personal/grow-club/31days31tips,Personal,Grow Club,TH Pages - Categorized
all-family-members-for-one-home-renovation-saving-plan,https://www.bangkokbank.com/th-TH/Personal/Grow-Club/All-family-members-for-one-home-renovation-saving-plan,https://prod-aem.bangkokbank.com/th/personal/grow-club/all-family-members-for-one-home-renovation-saving-plan,Personal,Grow Club,TH Pages - Categorized
altered-cheque,https://www.bangkokbank.com/th-TH/Personal/Grow-Club/Altered-Cheque,https://prod-aem.bangkokbank.com/th/personal/grow-club/altered-cheque,Personal,Grow Club,TH Pages - Categorized
